stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear
10/21/2014 13:44,SEA00345,287.474,Republican St & Westlake Ave N,PATH / 9th Ave & Westlake Ave,SLU-04,SLU-07,Member,Male,1985
10/21/2014 13:58,SEA00392,258.056,Harvard Ave & E Pine St,Summit Ave E & E Republican St,CH-09,CH-03,Member,Male,1977
10/21/2014 14:02,SEA00398,294.075,12th Ave & E Denny Way,15th Ave E & E Thomas St,CH-06,CH-05,Member,Male,1988
10/21/2014 14:00,SEA00092,204.937,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Member,Male,1974
10/21/2014 14:10,SEA00300,293.537,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Short-Term Pass Holder,,
10/21/2014 14:14,SEA00038,299.539,Burke Museum / E Stevens Way NE & Memorial Way NE,UW Intramural Activities Building,UW-02,UW-07,Member,Male,1986
10/21/2014 14:27,SEA00422,989.882,E Harrison St & Broadway Ave E,6th Ave S & S King St,CH-02,ID-04,Member,Male,1977
10/21/2014 14:18,SEA00212,445.183,1st Ave & Marion St,Westlake Ave & 6th Ave,CBD-05,SLU-15,Member,Male,1949
10/21/2014 14:35,SEA00064,1326.452,Children's Hospital / Sandpoint Way NE & 40th Ave NE,12th Ave & NE Campus Pkwy,DPD-03,UD-04,Member,Female,1990
10/21/2014 14:21,SEA00154,487.978,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW Intramural Activities Building,UD-01,UW-07,Member,Female,1990
10/21/2014 14:26,SEA00227,427.166,REI / Yale Ave N & John St,REI / Yale Ave N & John St,SLU-01,SLU-01,Member,Male,1993
10/21/2014 14:30,SEA00072,488.935,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Member,Male,1969
10/21/2014 14:33,SEA00322,294.533,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,1st Ave & Marion St,PS-05,CBD-05,Member,Male,1983
10/21/2014 14:33,SEA00246,240.865,12th Ave & NE Campus Pkwy,15th Ave NE & NE 40th St,UD-04,UW-04,Member,Male,1978
10/21/2014 14:35,SEA00119,322.696,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW McCarty Hall / Whitman Ct,UW-06,UW-01,Member,Male,1992
10/21/2014 14:50,SEA00183,1156.123,Occidental Park / Occidental Ave S & S Washington St,Dexter Ave N & Aloha St,PS-04,SLU-02,Short-Term Pass Holder,,
10/21/2014 14:50,SEA00390,604.824,2nd Ave & Pine St,2nd Ave & Pine St,CBD-13,CBD-13,Member,Male,1972
10/21/2014 14:58,SEA00388,819.174,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Member,Male,1967
10/21/2014 15:06,SEA00329,1143.376,E Pine St & 16th Ave,E Pine St & 16th Ave,CH-07,CH-07,Member,Female,1950
10/21/2014 14:55,SEA00106,422.98,2nd Ave & Vine St,2nd Ave & Spring St,BT-03,CBD-06,Short-Term Pass Holder,,
10/21/2014 15:07,SEA00099,376.584,2nd Ave & Vine St,PATH / 9th Ave & Westlake Ave,BT-03,SLU-07,Member,Male,1967
10/21/2014 15:10,SEA00314,488.172,Pine St & 9th Ave,Cal Anderson Park / 11th Ave & Pine St,SLU-16,CH-08,Member,Male,1972
10/21/2014 15:09,SEA00475,338.255,12th Ave & NE Campus Pkwy,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-04,UW-06,Short-Term Pass Holder,,
10/21/2014 15:26,SEA00430,452.49,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Blanchard St,WF-04,BT-05,Member,Male,1976
10/21/2014 15:30,SEA00350,308.122,15th Ave NE & NE 40th St,UW Intramural Activities Building,UW-04,UW-07,Member,Male,1991
10/21/2014 15:32,SEA00489,189.121,Burke Museum / E Stevens Way NE & Memorial Way NE,15th Ave NE & NE 40th St,UW-02,UW-04,Member,Female,1965
10/21/2014 15:31,SEA00239,82.261,Dexter Ave & Denny Way,PATH / 9th Ave & Westlake Ave,SLU-18,SLU-07,Member,Male,1986
10/21/2014 15:39,SEA00131,274.545,UW Engineering Library / E Stevens Way NE & Jefferson Rd,NE 42nd St & University Way NE,UW-06,UD-02,Member,Male,1990
10/21/2014 15:47,SEA00270,637.819,Cal Anderson Park / 11th Ave & Pine St,Frye Art Museum / Terry Ave & Columbia St,CH-08,FH-01,Member,Female,1986
10/21/2014 15:53,SEA00131,821.302,NE 42nd St & University Way NE,Eastlake Ave E & E Allison St,UD-02,EL-05,Member,Male,1948
10/21/2014 15:57,SEA00341,1037.047,6th Ave S & S King St,Pine St & 9th Ave,ID-04,SLU-16,Member,Male,1976
10/21/2014 15:49,SEA00369,423.659,9th Ave N & Mercer St,6th Ave & Blanchard St,DPD-01,BT-04,Member,Male,1965
10/21/2014 15:48,SEA00430,298.627,2nd Ave & Blanchard St,Westlake Ave & 6th Ave,BT-05,SLU-15,Member,Male,1976
10/21/2014 15:49,SEA00389,213.964,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way,CH-02,CH-01,Short-Term Pass Holder,,
10/21/2014 15:59,SEA00430,347.513,Westlake Ave & 6th Ave,2nd Ave & Blanchard St,SLU-15,BT-05,Member,Male,1976
10/21/2014 16:18,SEA00170,1338.555,6th Ave S & S King St,E Harrison St & Broadway Ave E,ID-04,CH-02,Member,Male,1977
10/21/2014 16:06,SEA00343,595.809,PATH / 9th Ave & Westlake Ave,2nd Ave & Spring St,SLU-07,CBD-06,Member,Male,1967
10/21/2014 16:11,SEA00183,830.248,Dexter Ave N & Aloha St,7th Ave & Union St,SLU-02,CBD-03,Short-Term Pass Holder,,
10/21/2014 16:01,SEA00285,160.624,6th Ave & Blanchard St,Dexter Ave & Denny Way,BT-04,SLU-18,Member,Male,1980
10/21/2014 16:15,SEA00281,1001.483,NE 42nd St & University Way NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-02,DPD-03,Member,Male,1970
10/21/2014 16:07,SEA00247,488.071,2nd Ave & Spring St,6th Ave S & S King St,CBD-06,ID-04,Member,Male,1956
10/21/2014 16:08,SEA00337,201.793,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,1st Ave & Marion St,WF-04,CBD-05,Member,Male,1982
10/21/2014 16:12,SEA00159,274.652,NE 42nd St & University Way NE,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-02,UW-06,Member,Male,1990
10/21/2014 16:18,SEA00348,500.424,Republican St & Westlake Ave N,7th Ave & Union St,SLU-04,CBD-03,Member,Male,1985
10/21/2014 16:23,SEA00099,520.677,Westlake Ave & 6th Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-15,PS-04,Member,Male,1949
10/21/2014 16:23,SEA00482,413.049,1st Ave & Marion St,2nd Ave & Pine St,CBD-05,CBD-13,Member,Male,1988
10/21/2014 16:31,SEA00142,895.467,2nd Ave & Spring St,PATH / 9th Ave & Westlake Ave,CBD-06,SLU-07,Member,Male,1983
10/21/2014 16:22,SEA00268,299.547,2nd Ave & Vine St,Key Arena / 1st Ave N & Harrison St,BT-03,SLU-19,Member,Female,1966
10/21/2014 16:27,SEA00351,448.626,UW Intramural Activities Building,15th Ave NE & NE 40th St,UW-07,UW-04,Member,Male,1991
10/21/2014 16:34,SEA00320,745.064,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW-10,UW-10,Member,Female,1987
10/21/2014 16:30,SEA00348,288.697,7th Ave & Union St,PATH / 9th Ave & Westlake Ave,CBD-03,SLU-07,Member,Male,1985
10/21/2014 16:30,SEA00124,293.271,7th Ave & Union St,PATH / 9th Ave & Westlake Ave,CBD-03,SLU-07,Member,Female,1986
10/21/2014 16:30,SEA00335,218.266,Summit Ave & E Denny Way,Summit Ave E & E Republican St,CH-01,CH-03,Member,Male,1968
10/21/2014 16:38,SEA00465,647.445,1st Ave & Marion St,2nd Ave & Blanchard St,CBD-05,BT-05,Member,Male,1979
10/21/2014 16:34,SEA00408,363.477,PATH / 9th Ave & Westlake Ave,Dexter Ave N & Aloha St,SLU-07,SLU-02,Member,Male,1971
10/21/2014 16:54,SEA00325,1454.915,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,Bellevue Ave & E Pine St,UW-10,CH-12,Member,Male,1982
10/21/2014 16:38,SEA00415,466.208,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Member,Male,1978
10/21/2014 16:41,SEA00366,627.764,2nd Ave & Pine St,Key Arena / 1st Ave N & Harrison St,CBD-13,SLU-19,Member,Male,1988
10/21/2014 16:37,SEA00098,351.085,Westlake Ave & 6th Ave,REI / Yale Ave N & John St,SLU-15,SLU-01,Short-Term Pass Holder,,
10/21/2014 17:44,SEA00043,4260.432,2nd Ave & Blanchard St,2nd Ave & Blanchard St,BT-05,BT-05,Short-Term Pass Holder,,
10/21/2014 17:44,SEA00430,4263.699,2nd Ave & Blanchard St,2nd Ave & Blanchard St,BT-05,BT-05,Short-Term Pass Holder,,
10/21/2014 16:47,SEA00247,686.398,6th Ave S & S King St,2nd Ave & Spring St,ID-04,CBD-06,Member,Male,1956
10/21/2014 16:44,SEA00085,473.386,15th Ave NE & NE 40th St,Eastlake Ave E & E Allison St,UW-04,EL-05,Member,Female,1988
10/21/2014 17:01,SEA00422,1247.933,6th Ave S & S King St,15th Ave E & E Thomas St,ID-04,CH-05,Member,Male,1968
10/21/2014 17:08,SEA00467,1467.046,Republican St & Westlake Ave N,NE 42nd St & University Way NE,SLU-04,UD-02,Short-Term Pass Holder,,
10/21/2014 17:06,SEA00477,1109.239,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Member,Female,1975
10/21/2014 17:06,SEA00391,957.406,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Short-Term Pass Holder,,
10/21/2014 17:05,SEA00224,898.215,2nd Ave & Spring St,E Pine St & 16th Ave,CBD-06,CH-07,Member,Male,1979
10/21/2014 16:59,SEA00333,453.49,Bellevue Ave & E Pine St,E Harrison St & Broadway Ave E,CH-12,CH-02,Short-Term Pass Holder,,
10/21/2014 17:06,SEA00237,843.74,7th Ave & Union St,12th Ave & E Mercer St,CBD-03,CH-15,Member,Male,1964
10/21/2014 16:56,SEA00468,195.33,UW Engineering Library / E Stevens Way NE & Jefferson Rd,15th Ave NE & NE 40th St,UW-06,UW-04,Member,Male,1981
10/21/2014 17:02,SEA00424,411.787,Cal Anderson Park / 11th Ave & Pine St,7th Ave & Union St,CH-08,CBD-03,Member,Male,1990
10/21/2014 17:08,SEA00023,729.467,Frye Art Museum / Terry Ave & Columbia St,15th Ave E & E Thomas St,FH-01,CH-05,Member,Male,1983
10/21/2014 17:19,SEA00072,1122.258,Westlake Ave & 6th Ave,Key Arena / 1st Ave N & Harrison St,SLU-15,SLU-19,Short-Term Pass Holder,,
10/21/2014 17:08,SEA00248,383.943,NE 42nd St & University Way NE,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UD-02,UW-10,Member,Male,1964
10/21/2014 17:08,SEA00081,349.155,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,E Blaine St & Fairview Ave E,EL-01,EL-03,Member,Female,1959
10/21/2014 17:20,SEA00192,1013.821,2nd Ave & Blanchard St,Bellevue Ave & E Pine St,BT-05,CH-12,Member,Male,1979
10/21/2014 17:19,SEA00243,696.263,Frye Art Museum / Terry Ave & Columbia St,Summit Ave E & E Republican St,FH-01,CH-03,Member,Male,1975
10/21/2014 17:15,SEA00321,465.326,Republican St & Westlake Ave N,E Blaine St & Fairview Ave E,SLU-04,EL-03,Member,Male,1981
10/21/2014 17:26,SEA00483,1060.313,E Blaine St & Fairview Ave E,Dexter Ave & Denny Way,EL-03,SLU-18,Member,Male,1980
10/21/2014 17:18,SEA00276,412.389,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Short-Term Pass Holder,,
10/21/2014 17:42,SEA00179,1797.472,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,2nd Ave & Spring St,EL-01,CBD-06,Short-Term Pass Holder,,
10/21/2014 17:42,SEA00196,1812.803,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,2nd Ave & Spring St,EL-01,CBD-06,Short-Term Pass Holder,,
10/21/2014 17:27,SEA00412,902.726,Occidental Park / Occidental Ave S & S Washington St,Key Arena / 1st Ave N & Harrison St,PS-04,SLU-19,Member,Male,1983
10/21/2014 17:30,SEA00224,1016.535,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Member,Female,1988
10/21/2014 17:36,SEA00324,1334.309,Burke Museum / E Stevens Way NE & Memorial Way NE,PATH / 9th Ave & Westlake Ave,UW-02,SLU-07,Member,Male,1984
10/21/2014 17:42,SEA00365,1651.966,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,2nd Ave & Spring St,EL-01,CBD-06,Short-Term Pass Holder,,
10/21/2014 17:24,SEA00341,498.778,Pine St & 9th Ave,6th Ave S & S King St,SLU-16,ID-04,Member,Male,1976
10/21/2014 17:20,SEA00348,257.904,PATH / 9th Ave & Westlake Ave,Westlake Ave & 6th Ave,SLU-07,SLU-15,Short-Term Pass Holder,,
10/21/2014 17:30,SEA00373,718.096,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St,BT-05,SLU-19,Member,Male,1984
10/21/2014 17:27,SEA00304,533.106,Summit Ave E & E Republican St,E Pine St & 16th Ave,CH-03,CH-07,Member,Male,1977
10/21/2014 17:23,SEA00047,239.007,Harvard Ave & E Pine St,7th Ave & Union St,CH-09,CBD-03,Member,Female,1972
10/21/2014 17:35,SEA00489,860.776,15th Ave NE & NE 40th St,UW Intramural Activities Building,UW-04,UW-07,Member,Female,1983
10/21/2014 17:44,SEA00153,1351.945,9th Ave N & Mercer St,9th Ave N & Mercer St,DPD-01,DPD-01,Short-Term Pass Holder,,
10/21/2014 17:38,SEA00337,906.239,1st Ave & Marion St,Pine St & 9th Ave,CBD-05,SLU-16,Member,Female,1963
10/21/2014 17:36,SEA00050,777.143,3rd Ave & Broad St,Dexter Ave N & Aloha St,BT-01,SLU-02,Member,Male,1984
10/21/2014 17:40,SEA00174,961.786,PATH / 9th Ave & Westlake Ave,Bellevue Ave & E Pine St,SLU-07,CH-12,Short-Term Pass Holder,,
10/21/2014 17:49,SEA00393,1464.053,Pine St & 9th Ave,12th Ave & NE Campus Pkwy,SLU-16,UD-04,Member,Female,1973
10/21/2014 17:37,SEA00172,731.73,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Member,Male,1982
10/21/2014 17:51,SEA00301,1500.823,6th Ave S & S King St,E Pine St & 16th Ave,ID-04,CH-07,Member,Female,1985
10/21/2014 17:30,SEA00122,199.892,Summit Ave & E Denny Way,Summit Ave E & E Republican St,CH-01,CH-03,Member,Male,1988
10/21/2014 17:38,SEA00212,650.696,Westlake Ave & 6th Ave,Summit Ave E & E Republican St,SLU-15,CH-03,Member,Male,1977
10/21/2014 17:43,SEA00033,864.776,Lake Union Park / Valley St & Boren Ave N,2nd Ave & Blanchard St,SLU-17,BT-05,Member,Male,1990
10/21/2014 17:34,SEA00282,264.054,REI / Yale Ave N & John St,PATH / 9th Ave & Westlake Ave,SLU-01,SLU-07,Member,Other,1992
10/21/2014 17:37,SEA00087,357.066,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Member,Male,1979
10/21/2014 17:36,SEA00177,163.682,Occidental Park / Occidental Ave S & S Washington St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-04,PS-05,Member,Female,1946
10/21/2014 17:49,SEA00321,809.256,E Blaine St & Fairview Ave E,9th Ave N & Mercer St,EL-03,DPD-01,Member,Male,1980
10/21/2014 18:00,SEA00280,1316.803,2nd Ave & Vine St,Pier 69 / Alaskan Way & Clay St,BT-03,WF-01,Member,Male,1989
10/21/2014 17:44,SEA00477,320.642,2nd Ave & Pine St,1st Ave & Marion St,CBD-13,CBD-05,Member,Female,1972
10/21/2014 18:11,SEA00348,1675.73,Westlake Ave & 6th Ave,15th Ave E & E Thomas St,SLU-15,CH-05,Member,Male,1967
10/21/2014 17:51,SEA00128,480.409,2nd Ave & Vine St,Key Arena / 1st Ave N & Harrison St,BT-03,SLU-19,Member,Female,1977
10/21/2014 17:53,SEA00388,495.878,2nd Ave & Pine St,Summit Ave & E Denny Way,CBD-13,CH-01,Member,Male,1981
10/21/2014 17:50,SEA00343,305.179,2nd Ave & Spring St,Occidental Park / Occidental Ave S & S Washington St,CBD-06,PS-04,Member,Male,1974
10/21/2014 18:10,SEA00307,1534.738,City Hall / 4th Ave & James St,E Pine St & 16th Ave,CBD-07,CH-07,Member,Male,1966
10/21/2014 17:57,SEA00189,616.128,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Member,Male,1979
10/21/2014 17:57,SEA00172,505.582,2nd Ave & Pine St,2nd Ave & Vine St,CBD-13,BT-03,Short-Term Pass Holder,,
10/21/2014 17:55,SEA00459,292.772,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Member,Male,1983
10/21/2014 17:59,SEA00029,435.632,15th Ave NE & NE 40th St,NE 47th St & 12th Ave NE,UW-04,UD-07,Member,Male,1985
10/21/2014 18:03,SEA00471,629.7,Pine St & 9th Ave,Summit Ave E & E Republican St,SLU-16,CH-03,Member,Male,1981
10/21/2014 18:14,SEA00059,1178.529,Harvard Ave & E Pine St,6th Ave S & S King St,CH-09,ID-04,Short-Term Pass Holder,,
10/21/2014 18:21,SEA00456,1535.286,1st Ave & Marion St,6th Ave & Blanchard St,CBD-05,BT-04,Short-Term Pass Holder,,
10/21/2014 18:04,SEA00030,507.267,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-06,UD-01,Member,Female,1990
10/21/2014 18:01,SEA00198,167.675,12th Ave & E Mercer St,E Harrison St & Broadway Ave E,CH-15,CH-02,Member,Female,1978
10/21/2014 18:20,SEA00065,1247.079,1st Ave & Marion St,6th Ave & Blanchard St,CBD-05,BT-04,Short-Term Pass Holder,,
10/21/2014 18:16,SEA00475,756.026,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Eastlake Ave E & E Allison St,UW-06,EL-05,Member,Male,1986
10/21/2014 18:15,SEA00228,594.965,3rd Ave & Broad St,2nd Ave & Pine St,BT-01,CBD-13,Member,Female,1987
10/21/2014 18:26,SEA00280,1244.652,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Member,Male,1989
10/21/2014 18:11,SEA00239,240.874,PATH / 9th Ave & Westlake Ave,Republican St & Westlake Ave N,SLU-07,SLU-04,Member,Male,1987
10/21/2014 18:22,SEA00399,537.597,City Hall / 4th Ave & James St,6th Ave S & S King St,CBD-07,ID-04,Short-Term Pass Holder,,
10/21/2014 18:22,SEA00254,533.655,City Hall / 4th Ave & James St,6th Ave S & S King St,CBD-07,ID-04,Short-Term Pass Holder,,
10/21/2014 18:19,SEA00482,319.635,2nd Ave & Pine St,2nd Ave & Vine St,CBD-13,BT-03,Member,Male,1972
10/21/2014 18:26,SEA00359,402.342,Bellevue Ave & E Pine St,E Harrison St & Broadway Ave E,CH-12,CH-02,Member,Male,1972
10/21/2014 18:26,SEA00210,242.993,Lake Union Park / Valley St & Boren Ave N,Dexter Ave N & Aloha St,SLU-17,SLU-02,Member,Male,1956
10/21/2014 18:49,SEA00133,1553.392,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Key Arena / 1st Ave N & Harrison St,PS-05,SLU-19,Member,Female,1974
10/21/2014 18:31,SEA00418,385.806,E Pine St & 16th Ave,E Harrison St & Broadway Ave E,CH-07,CH-02,Member,Male,1977
10/21/2014 18:34,SEA00356,235.577,Lake Union Park / Valley St & Boren Ave N,Dexter Ave N & Aloha St,SLU-17,SLU-02,Member,Male,1983
10/21/2014 18:45,SEA00280,851.663,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Vine St,WF-04,BT-03,Member,Male,1989
10/21/2014 18:46,SEA00276,755.561,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St,SLU-15,SLU-02,Short-Term Pass Holder,,
10/21/2014 18:52,SEA00239,90.004,REI / Yale Ave N & John St,REI / Yale Ave N & John St,SLU-01,SLU-01,Short-Term Pass Holder,,
10/21/2014 18:58,SEA00174,460.141,Bellevue Ave & E Pine St,Seattle University / E Columbia St & 12th Ave,CH-12,FH-04,Member,Male,1985
10/21/2014 19:03,SEA00282,579.306,PATH / 9th Ave & Westlake Ave,Bellevue Ave & E Pine St,SLU-07,CH-12,Member,Male,1987
10/21/2014 19:02,SEA00335,465.754,Summit Ave E & E Republican St,Bellevue Ave & E Pine St,CH-03,CH-12,Member,Female,1991
10/21/2014 19:19,SEA00469,1486.524,City Hall / 4th Ave & James St,12th Ave & E Mercer St,CBD-07,CH-15,Member,Other,1967
10/21/2014 19:15,SEA00472,1176.901,REI / Yale Ave N & John St,2nd Ave & Blanchard St,SLU-01,BT-05,Short-Term Pass Holder,,
10/21/2014 19:07,SEA00083,682.157,PATH / 9th Ave & Westlake Ave,2nd Ave & Spring St,SLU-07,CBD-06,Member,Female,1987
10/21/2014 19:03,SEA00198,441.685,E Harrison St & Broadway Ave E,12th Ave & E Mercer St,CH-02,CH-15,Member,Female,1978
10/21/2014 19:18,SEA00101,1297.954,2nd Ave & Spring St,3rd Ave & Broad St,CBD-06,BT-01,Member,Male,1967
10/21/2014 19:07,SEA00252,616.625,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,DPD-03,UD-01,Short-Term Pass Holder,,
10/21/2014 21:09,SEA00236,7643.338,6th Ave S & S King St,2nd Ave & Spring St,ID-04,CBD-06,Short-Term Pass Holder,,
10/21/2014 19:18,SEA00232,967.976,6th Ave S & S King St,2nd Ave & Spring St,ID-04,CBD-06,Short-Term Pass Holder,,
10/21/2014 19:23,SEA00492,363.964,Summit Ave & E Denny Way,Cal Anderson Park / 11th Ave & Pine St,CH-01,CH-08,Member,Male,1989
10/21/2014 19:20,SEA00023,166.783,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Member,Female,1975
10/21/2014 19:21,SEA00422,145.54,15th Ave E & E Thomas St,12th Ave & E Denny Way,CH-05,CH-06,Member,Male,1988
10/21/2014 19:35,SEA00408,725.356,Dexter Ave N & Aloha St,3rd Ave & Broad St,SLU-02,BT-01,Short-Term Pass Holder,,
10/21/2014 19:46,SEA00025,951.977,Republican St & Westlake Ave N,Pier 69 / Alaskan Way & Clay St,SLU-04,WF-01,Short-Term Pass Holder,,
10/21/2014 19:42,SEA00459,390.627,Westlake Ave & 6th Ave,2nd Ave & Vine St,SLU-15,BT-03,Member,Male,1988
10/21/2014 20:00,SEA00101,1402.747,3rd Ave & Broad St,E Blaine St & Fairview Ave E,BT-01,EL-03,Member,Male,1980
10/21/2014 19:50,SEA00143,301.461,Westlake Ave & 6th Ave,2nd Ave & Vine St,SLU-15,BT-03,Member,Male,1985
10/21/2014 19:55,SEA00417,545.259,Bellevue Ave & E Pine St,Dexter Ave & Denny Way,CH-12,SLU-18,Member,Male,1981
10/21/2014 19:59,SEA00373,530.416,Key Arena / 1st Ave N & Harrison St,2nd Ave & Blanchard St,SLU-19,BT-05,Member,Female,1977
10/21/2014 20:00,SEA00307,412.973,E Pine St & 16th Ave,Summit Ave & E Denny Way,CH-07,CH-01,Member,Male,1987
10/21/2014 20:00,SEA00329,409.125,E Pine St & 16th Ave,Summit Ave & E Denny Way,CH-07,CH-01,Member,Female,1987
10/21/2014 20:00,SEA00266,328.619,PATH / 9th Ave & Westlake Ave,Pine St & 9th Ave,SLU-07,SLU-16,Member,Male,1986
10/21/2014 20:01,SEA00170,326.27,E Harrison St & Broadway Ave E,Harvard Ave & E Pine St,CH-02,CH-09,Short-Term Pass Holder,,
10/21/2014 20:04,SEA00159,261.048,UW Engineering Library / E Stevens Way NE & Jefferson Rd,15th Ave NE & NE 40th St,UW-06,UW-04,Short-Term Pass Holder,,
10/21/2014 20:05,SEA00494,331.49,Frye Art Museum / Terry Ave & Columbia St,Seattle University / E Columbia St & 12th Ave,FH-01,FH-04,Member,Male,1983
10/21/2014 20:08,SEA00456,429.271,6th Ave & Blanchard St,Westlake Ave & 6th Ave,BT-04,SLU-15,Short-Term Pass Holder,,
10/21/2014 20:19,SEA00268,889.896,Key Arena / 1st Ave N & Harrison St,Dexter Ave N & Aloha St,SLU-19,SLU-02,Short-Term Pass Holder,,
10/21/2014 20:28,SEA00047,695.148,7th Ave & Union St,PATH / 9th Ave & Westlake Ave,CBD-03,SLU-07,Short-Term Pass Holder,,
10/21/2014 20:27,SEA00076,581.356,12th Ave & E Mercer St,12th Ave & E Mercer St,CH-15,CH-15,Short-Term Pass Holder,,
10/21/2014 20:46,SEA00430,1680.069,2nd Ave & Blanchard St,Dexter Ave & Denny Way,BT-05,SLU-18,Short-Term Pass Holder,,
10/21/2014 20:45,SEA00043,1632.814,2nd Ave & Blanchard St,Dexter Ave & Denny Way,BT-05,SLU-18,Short-Term Pass Holder,,
10/21/2014 20:35,SEA00076,299.471,12th Ave & E Mercer St,E Pine St & 16th Ave,CH-15,CH-07,Member,Male,1983
10/21/2014 20:56,SEA00365,1255.017,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,2nd Ave & Pine St,EL-01,CBD-13,Short-Term Pass Holder,,
10/21/2014 20:44,SEA00242,502.905,9th Ave N & Mercer St,3rd Ave & Broad St,DPD-01,BT-01,Short-Term Pass Holder,,
10/21/2014 21:07,SEA00366,1578.29,Key Arena / 1st Ave N & Harrison St,2nd Ave & Spring St,SLU-19,CBD-06,Short-Term Pass Holder,,
10/21/2014 21:11,SEA00072,1741.967,Key Arena / 1st Ave N & Harrison St,Occidental Park / Occidental Ave S & S Washington St,SLU-19,PS-04,Member,Male,1983
10/21/2014 21:03,SEA00058,925.084,Seattle University / E Columbia St & 12th Ave,2nd Ave & Spring St,FH-04,CBD-06,Member,Male,1993
10/21/2014 21:16,SEA00472,961.866,2nd Ave & Blanchard St,2nd Ave & Pine St,BT-05,CBD-13,Short-Term Pass Holder,,
10/21/2014 21:16,SEA00373,956.708,2nd Ave & Blanchard St,2nd Ave & Pine St,BT-05,CBD-13,Short-Term Pass Holder,,
10/21/2014 21:13,SEA00402,464.878,Frye Art Museum / Terry Ave & Columbia St,Occidental Park / Occidental Ave S & S Washington St,FH-01,PS-04,Member,Female,1975
10/21/2014 21:12,SEA00469,317.703,12th Ave & E Mercer St,Harvard Ave & E Pine St,CH-15,CH-09,Member,Male,1980
10/21/2014 21:18,SEA00479,282.264,15th Ave E & E Thomas St,E Harrison St & Broadway Ave E,CH-05,CH-02,Member,Female,1990
10/21/2014 21:29,SEA00335,392.498,Bellevue Ave & E Pine St,Summit Ave E & E Republican St,CH-12,CH-03,Member,Female,1991
10/21/2014 21:58,SEA00388,153.817,Summit Ave & E Denny Way,E Harrison St & Broadway Ave E,CH-01,CH-02,Member,Male,1989
10/21/2014 22:08,SEA00077,699.028,7th Ave & Union St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CBD-03,EL-01,Short-Term Pass Holder,,
10/21/2014 22:33,SEA00244,1363.636,Key Arena / 1st Ave N & Harrison St,Harvard Ave & E Pine St,SLU-19,CH-09,Short-Term Pass Holder,,
